"taxon_name","lng","lat","early_age","late_age","estimated_age","time_index","time_slice","col"
"Mammut_americanum",-84.796669,41.890835,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.398888,43.814445,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.110275,42.661388,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.33889,42.313332,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.414169,42.277779,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.41333,42.211109,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.432777,42.225555,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.406113,42.354721,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.307503,42.325832,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.580276,42.325279,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.54361,42.275002,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.340553,42.834721,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.712776,42.775555,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.635559,42.876389,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.666664,43.025002,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.407501,42.917778,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.406387,42.888611,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.253891,43.022778,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.179169,43.31472,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.95472,41.999443,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.879166,42.044445,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.227776,41.878887,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.03389,41.89389,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.176666,41.787498,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.08667,41.734444,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.915833,42.43222,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.698608,42.495277,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.715836,42.451111,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.962219,42.59111,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.964722,42.651112,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.73333,42.715832,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.734718,42.745277,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.073059,42.660557,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-82.919998,42.546944,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.081947,42.631668,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-82.90139,42.761665,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.236946,43.633888,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-84.218056,43.619446,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.580833,42.08139,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.714996,41.901112,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.08139,43.2925,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.154724,43.131943,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.978058,43.257221,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.771942,43.550278,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-86.029724,43.532501,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.22139,42.571667,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.176109,42.540001,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.28167,42.700001,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.266388,42.670834,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-83.618332,42.806667,0.126,0.0117,0.06885,5,0.01585,"#656599"
"Mammut_americanum",-85.453331,43.851112,0.126,0.0117,0.06885,5,0.01585,"#656599"
